,Energy,Gradient,Iteration,Noise,Time
295,-75.62838808,0.01544962,295.0,0.000772,744.23
296,-75.62842488,0.01399699,296.0,0.000716,746.79
297,-75.62809839,0.01645122,297.0,0.000814,749.29
298,-75.62867582,0.029689,298.0,0.000755,751.78
299,-75.62894172,0.01606738,299.0,0.000739,754.27
300,-75.62838968,0.01629505,300.0,0.000725,756.77
301,-75.62844791,0.01665333,301.0,0.000772,759.28
302,-75.62826292,0.01553557,302.0,0.00078,761.77
303,-75.62850708,0.01834394,303.0,0.000751,764.27
304,-75.62846292,0.0148521,304.0,0.000751,766.76
305,-75.62860582,0.01409736,305.0,0.000738,769.26
306,-75.62796802,0.01442802,306.0,0.000733,771.77
307,-75.62849219,0.01321533,307.0,0.000738,774.26
308,-75.62924187,0.0149105,308.0,0.000812,776.81
309,-75.62870777,0.01494173,309.0,0.000789,779.3
310,-75.62845932,0.01632007,310.0,0.000793,781.8
311,-75.62820835,0.02382962,311.0,0.000765,784.29
312,-75.62835885,0.01433151,312.0,0.000726,786.81
313,-75.62872196,0.01527999,313.0,0.00075,789.3
314,-75.62833695,0.01700197,314.0,0.000766,791.81
315,-75.62892468,0.01526071,315.0,0.000724,794.3
316,-75.62832659,0.01367251,316.0,0.000727,796.81
317,-75.62839817,0.01411649,317.0,0.000737,799.32
318,-75.62801195,0.01531365,318.0,0.000731,801.83
319,-75.62854775,0.01458283,319.0,0.000721,804.32
320,-75.62886965,0.01918466,320.0,0.000753,806.87
321,-75.62858864,0.01544201,321.0,0.000764,809.37
322,-75.62794942,0.01501169,322.0,0.000739,811.87
323,-75.62803581,0.01566944,323.0,0.000733,814.36
324,-75.62821819,0.01446933,324.0,0.000734,816.86
325,-75.62828165,0.01419542,325.0,0.000798,819.37
326,-75.62905184,0.01500983,326.0,0.000737,821.87
327,-75.62871978,0.01553593,327.0,0.000734,824.38
328,-75.62879231,0.01458491,328.0,0.000947,826.89
329,-75.62873546,0.01413365,329.0,0.000752,829.39
330,-75.6284383,0.01469496,330.0,0.000794,831.88
331,-75.62862676,0.01422272,331.0,0.000731,834.37
332,-75.62807229,0.01466702,332.0,0.000762,836.94
333,-75.62864867,0.01220896,333.0,0.000718,839.43
334,-75.62860483,0.01750182,334.0,0.000798,841.93
335,-75.62891147,0.01363604,335.0,0.000793,844.43
336,-75.62853953,0.01530366,336.0,0.000733,846.94
337,-75.62887613,0.01465751,337.0,0.000797,849.44
